IdEmergencia,FechaRegistro,Distrito,TipoEmergencia,TiempoRespuesta_Min,UnidadEmergencia,CostoOperativo_PEN,NivelSeveridad,PrioridadDespacho
4174,2025-09-06,Carabayllo,Incendio,35,Bomberos,2518,CRÍTICO,1
4175,2025-11-12,Independencia,Incendio,57,SAMU,2335,ALTO,1
4176,2025-11-15,Independencia,Emergencia Médica,36,SAMU,3336,ALTO,3
4177,2025-11-19,Puente Piedra,Emergencia Médica,37,Bomberos,2450,BAJO,3
4178,2026-02-14,Comas,Emergencia Médica,33,Bomberos,459,ALTO,2
4179,2025-11-23,Independencia,Emergencia Médica,18,Bomberos,661,ALTO,3
4180,2026-01-14,Independencia,Incendio,44,Ambulancia,2719,ALTO,1
4181,2025-12-25,Puente Piedra,Accidente de Tránsito,55,Bomberos,4987,CRÍTICO,1
4182,2026-02-14,Independencia,Accidente de Tránsito,35,SAMU,2612,ALTO,1
4183,2025-11-27,Comas,Rescate,5,SAMU,3721,ALTO,2
4184,2026-02-27,Carabayllo,Rescate,44,Bomberos,3428,ALTO,3
4185,2026-05-23,Independencia,Emergencia Médica,47,SAMU,775,ALTO,3
4186,2025-10-17,Carabayllo,Accidente de Tránsito,19,Ambulancia,1770,CRÍTICO,1
4187,2025-08-06,Independencia,Incendio,18,Ambulancia,335,CRÍTICO,1
4188,2025-09-26,Carabayllo,Rescate,20,SAMU,310,MEDIO,3
4189,2025-08-01,Independencia,Accidente de Tránsito,56,Ambulancia,1198,ALTO,1
4190,2025-07-08,Independencia,Incendio,49,Ambulancia,4118,CRÍTICO,1
4191,2026-05-22,Los Olivos,Accidente de Tránsito,31,Ambulancia,3700,CRÍTICO,1
4192,2026-06-08,Puente Piedra,Accidente de Tránsito,49,Ambulancia,1690,CRÍTICO,1
4193,2026-06-11,Comas,Emergencia Médica,15,Bomberos,3267,ALTO,3
4194,2025-12-14,Carabayllo,Rescate,15,Ambulancia,1733,MEDIO,3
4195,2026-05-10,Los Olivos,Emergencia Médica,52,SAMU,2362,MEDIO,2
4196,2025-08-23,Los Olivos,Incendio,39,Patrullero,940,CRÍTICO,1
4197,2025-10-25,Independencia,Rescate,47,SAMU,3625,MEDIO,3
4198,2025-11-15,Los Olivos,Emergencia Médica,53,Ambulancia,3714,ALTO,3
4199,2026-05-24,Carabayllo,Emergencia Médica,49,Bomberos,4189,ALTO,2
4200,2026-07-06,Carabayllo,Accidente de Tránsito,22,Bomberos,4501,CRÍTICO,1
4201,2025-08-24,Los Olivos,Rescate,23,Patrullero,2403,ALTO,3
4202,2025-12-23,Comas,Incendio,58,Ambulancia,2462,CRÍTICO,1
4203,2026-03-17,Puente Piedra,Incendio,21,Ambulancia,1241,ALTO,1
4204,2025-09-04,Comas,Incendio,16,Patrullero,4601,CRÍTICO,1
4205,2025-11-24,Puente Piedra,Emergencia Médica,38,Ambulancia,3201,ALTO,2
4206,2025-12-24,Los Olivos,Emergencia Médica,14,SAMU,3381,BAJO,2
4207,2026-04-22,Los Olivos,Emergencia Médica,38,Ambulancia,334,MEDIO,2
4208,2026-06-29,Carabayllo,Incendio,25,Ambulancia,4943,ALTO,1
4209,2026-03-26,Carabayllo,Rescate,52,Bomberos,564,BAJO,3
4210,2026-04-09,Carabayllo,Accidente de Tránsito,22,Ambulancia,1847,CRÍTICO,1
4211,2026-06-09,Carabayllo,Accidente de Tránsito,19,SAMU,2718,ALTO,1
4212,2025-11-20,Comas,Rescate,30,Patrullero,365,BAJO,2
4213,2025-08-20,Comas,Rescate,47,Bomberos,353,BAJO,2
4214,2026-06-27,Comas,Emergencia Médica,27,Patrullero,3963,MEDIO,3
4215,2026-02-24,Comas,Incendio,47,Ambulancia,1681,ALTO,1
4216,2026-02-08,Independencia,Accidente de Tránsito,58,SAMU,4893,CRÍTICO,1
4217,2025-09-29,Independencia,Accidente de Tránsito,29,Bomberos,4214,ALTO,1
4218,2026-06-14,Comas,Rescate,32,Patrullero,3871,BAJO,3
4219,2026-05-14,Carabayllo,Rescate,11,Bomberos,2220,MEDIO,2
4220,2025-09-05,Comas,Incendio,52,Patrullero,4272,CRÍTICO,1
4221,2025-08-26,Comas,Incendio,20,Bomberos,965,CRÍTICO,1
4222,2025-07-26,Carabayllo,Emergencia Médica,5,Ambulancia,2848,ALTO,2
4223,2025-07-10,Independencia,Rescate,41,Bomberos,752,ALTO,3
4224,2025-10-25,Comas,Accidente de Tránsito,8,Patrullero,922,CRÍTICO,1
4225,2025-08-30,Comas,Rescate,30,Bomberos,1478,BAJO,2
4226,2026-04-19,Puente Piedra,Accidente de Tránsito,37,Patrullero,3938,ALTO,1
4227,2026-04-07,Puente Piedra,Accidente de Tránsito,6,Ambulancia,3028,CRÍTICO,1
4228,2025-09-23,Independencia,Emergencia Médica,59,Ambulancia,897,ALTO,3
4229,2026-05-05,Comas,Rescate,29,Bomberos,4366,ALTO,2
4230,2026-07-05,Independencia,Rescate,55,Bomberos,1379,MEDIO,3
4231,2025-10-21,Carabayllo,Rescate,42,Ambulancia,1136,MEDIO,2
4232,2025-10-06,Puente Piedra,Incendio,22,Patrullero,3796,CRÍTICO,1
4233,2026-03-10,Puente Piedra,Incendio,30,Patrullero,1172,CRÍTICO,1
4234,2025-07-21,Carabayllo,Emergencia Médica,46,SAMU,1461,MEDIO,2
4235,2025-10-20,Puente Piedra,Incendio,60,Patrullero,1292,CRÍTICO,1
4236,2026-05-04,Comas,Rescate,23,Ambulancia,2064,ALTO,2
4237,2025-12-25,Puente Piedra,Accidente de Tránsito,24,Patrullero,3533,CRÍTICO,1
4238,2025-07-13,Comas,Incendio,16,SAMU,3034,ALTO,1
4239,2025-08-08,Carabayllo,Rescate,46,Ambulancia,2556,ALTO,3
4240,2026-05-07,Puente Piedra,Emergencia Médica,48,Patrullero,3725,MEDIO,3
4241,2025-09-25,Carabayllo,Accidente de Tránsito,52,Ambulancia,847,CRÍTICO,1
4242,2026-04-14,Puente Piedra,Emergencia Médica,39,Bomberos,2704,BAJO,2
4243,2026-04-23,Independencia,Accidente de Tránsito,16,Bomberos,525,ALTO,1
4244,2025-07-10,Independencia,Incendio,7,Bomberos,1045,ALTO,1
4245,2026-02-09,Puente Piedra,Incendio,60,Ambulancia,3312,ALTO,1
4246,2026-02-27,Puente Piedra,Emergencia Médica,6,Patrullero,1485,MEDIO,2
4247,2025-11-16,Carabayllo,Accidente de Tránsito,10,Ambulancia,484,ALTO,1
4248,2026-05-22,Puente Piedra,Accidente de Tránsito,56,Bomberos,3145,ALTO,1
4249,2025-09-15,Independencia,Accidente de Tránsito,15,Ambulancia,2279,ALTO,1
4250,2025-08-19,Comas,Accidente de Tránsito,32,Bomberos,3388,CRÍTICO,1
4251,2026-06-08,Puente Piedra,Emergencia Médica,9,Bomberos,2236,MEDIO,3
4252,2025-10-30,Puente Piedra,Accidente de Tránsito,19,Ambulancia,4699,CRÍTICO,1
4253,2026-06-26,Los Olivos,Accidente de Tránsito,43,Patrullero,769,CRÍTICO,1
4254,2026-04-12,Puente Piedra,Rescate,24,Bomberos,1031,ALTO,3
4255,2025-08-27,Comas,Rescate,18,Bomberos,3860,MEDIO,2
4256,2025-11-18,Comas,Incendio,9,SAMU,3320,CRÍTICO,1
4257,2026-06-06,Independencia,Rescate,46,Bomberos,2623,BAJO,3
4258,2026-04-19,Independencia,Emergencia Médica,33,SAMU,3414,MEDIO,2
4259,2026-03-04,Los Olivos,Rescate,21,Patrullero,4931,ALTO,3
4260,2025-10-27,Carabayllo,Emergencia Médica,20,SAMU,3228,BAJO,2
4261,2026-06-07,Independencia,Emergencia Médica,17,SAMU,3616,BAJO,3
4262,2026-04-27,Comas,Accidente de Tránsito,8,Patrullero,2944,ALTO,1
4263,2025-11-02,Puente Piedra,Incendio,46,Bomberos,3110,CRÍTICO,1
4264,2026-01-08,Puente Piedra,Emergencia Médica,28,Ambulancia,3590,BAJO,3
4265,2025-08-01,Comas,Rescate,32,SAMU,1800,BAJO,2
4266,2025-11-25,Carabayllo,Rescate,15,Bomberos,2445,ALTO,2
4267,2025-08-13,Independencia,Incendio,27,Bomberos,383,CRÍTICO,1
4268,2026-05-22,Carabayllo,Accidente de Tránsito,24,Bomberos,2259,CRÍTICO,1
4269,2026-03-10,Carabayllo,Accidente de Tránsito,55,Ambulancia,1338,ALTO,1
4270,2026-02-19,Comas,Accidente de Tránsito,35,Bomberos,3456,CRÍTICO,1
4271,2025-12-29,Puente Piedra,Accidente de Tránsito,48,Ambulancia,1555,ALTO,1
4272,2026-03-08,Los Olivos,Emergencia Médica,20,SAMU,2238,ALTO,2
4273,2026-06-26,Puente Piedra,Incendio,35,Bomberos,4051,ALTO,1
4274,2025-08-02,Puente Piedra,Emergencia Médica,15,Patrullero,3157,BAJO,3
4275,2026-04-20,Independencia,Incendio,34,Bomberos,2507,ALTO,1
4276,2026-02-21,Los Olivos,Rescate,39,SAMU,1975,BAJO,3
4277,2026-03-08,Los Olivos,Emergencia Médica,30,Bomberos,4336,MEDIO,2
4278,2026-05-01,Carabayllo,Rescate,6,SAMU,3079,ALTO,2
4279,2026-03-03,Independencia,Accidente de Tránsito,5,Patrullero,4969,CRÍTICO,1
4280,2026-05-11,Comas,Emergencia Médica,32,Bomberos,580,BAJO,2
4281,2025-10-22,Puente Piedra,Emergencia Médica,5,Bomberos,2849,BAJO,2
4282,2026-01-15,Puente Piedra,Incendio,31,Bomberos,473,ALTO,1
4283,2026-05-21,Puente Piedra,Emergencia Médica,19,Bomberos,4200,BAJO,3
4284,2025-10-22,Comas,Emergencia Médica,22,Ambulancia,4180,BAJO,2
4285,2025-07-29,Los Olivos,Emergencia Médica,14,SAMU,1883,MEDIO,3
4286,2026-06-26,Independencia,Emergencia Médica,33,Ambulancia,1128,MEDIO,3
4287,2026-01-16,Independencia,Accidente de Tránsito,57,Patrullero,895,ALTO,1
4288,2025-12-23,Independencia,Rescate,22,Patrullero,2287,BAJO,2
4289,2026-02-20,Puente Piedra,Incendio,27,Patrullero,2806,CRÍTICO,1
4290,2026-07-05,Independencia,Incendio,38,SAMU,1120,CRÍTICO,1
4291,2026-01-18,Carabayllo,Accidente de Tránsito,24,Bomberos,4361,ALTO,1
4292,2026-04-05,Comas,Rescate,50,SAMU,4023,BAJO,3
4293,2025-10-31,Puente Piedra,Incendio,22,Ambulancia,4827,CRÍTICO,1
4294,2026-07-01,Puente Piedra,Rescate,12,SAMU,651,ALTO,3
4295,2026-05-17,Comas,Incendio,29,Patrullero,326,ALTO,1
4296,2026-04-06,Independencia,Rescate,50,Patrullero,624,BAJO,3
4297,2025-08-22,Independencia,Accidente de Tránsito,25,SAMU,3087,ALTO,1
4298,2026-05-05,Los Olivos,Emergencia Médica,10,SAMU,1574,BAJO,2
4299,2026-04-27,Comas,Emergencia Médica,27,Ambulancia,1582,ALTO,2
4300,2025-11-07,Carabayllo,Accidente de Tránsito,9,Bomberos,2714,CRÍTICO,1
4301,2025-09-05,Carabayllo,Emergencia Médica,47,Patrullero,1849,BAJO,3
4302,2026-02-27,Carabayllo,Rescate,14,Patrullero,4615,MEDIO,2
4303,2025-09-29,Comas,Accidente de Tránsito,9,Bomberos,2042,ALTO,1
4304,2026-02-20,Comas,Accidente de Tránsito,58,SAMU,3879,ALTO,1
4305,2025-10-23,Independencia,Incendio,23,Patrullero,4851,ALTO,1
4306,2025-07-22,Puente Piedra,Incendio,43,Ambulancia,4402,CRÍTICO,1
4307,2025-09-18,Carabayllo,Rescate,18,Ambulancia,4356,ALTO,3
4308,2026-05-26,Independencia,Rescate,52,SAMU,954,BAJO,2
4309,2025-08-09,Carabayllo,Accidente de Tránsito,23,Bomberos,563,CRÍTICO,1
4310,2026-04-18,Puente Piedra,Rescate,13,Patrullero,4220,ALTO,3
4311,2025-10-14,Los Olivos,Emergencia Médica,26,Bomberos,3044,MEDIO,2
4312,2026-04-16,Los Olivos,Incendio,53,Ambulancia,1634,CRÍTICO,1
4313,2025-11-12,Carabayllo,Rescate,55,Patrullero,951,BAJO,3
4314,2025-10-25,Independencia,Accidente de Tránsito,20,Ambulancia,1194,CRÍTICO,1
4315,2026-01-30,Los Olivos,Accidente de Tránsito,16,SAMU,474,ALTO,1
4316,2026-01-01,Puente Piedra,Rescate,13,Patrullero,1566,ALTO,3
4317,2026-06-26,Puente Piedra,Emergencia Médica,9,SAMU,592,MEDIO,2
4318,2026-02-07,Puente Piedra,Rescate,39,Bomberos,1498,BAJO,2
4319,2026-05-26,Carabayllo,Accidente de Tránsito,9,Patrullero,4464,CRÍTICO,1
4320,2025-09-22,Independencia,Accidente de Tránsito,11,Ambulancia,1248,CRÍTICO,1
4321,2025-10-07,Los Olivos,Rescate,57,SAMU,2748,ALTO,2
4322,2026-05-30,Puente Piedra,Rescate,45,Ambulancia,1613,MEDIO,3
4323,2026-02-06,Independencia,Rescate,9,Ambulancia,507,BAJO,3
4324,2025-07-27,Comas,Accidente de Tránsito,49,Patrullero,4578,CRÍTICO,1
4325,2025-07-16,Comas,Emergencia Médica,19,Patrullero,4560,MEDIO,3
4326,2026-04-10,Carabayllo,Incendio,39,Patrullero,2615,ALTO,1
4327,2025-08-30,Comas,Emergencia Médica,16,SAMU,2386,MEDIO,3
4328,2026-04-11,Carabayllo,Rescate,38,Ambulancia,3188,ALTO,3
4329,2025-09-15,Los Olivos,Rescate,42,SAMU,3530,BAJO,2
4330,2026-05-04,Carabayllo,Emergencia Médica,41,Ambulancia,1739,MEDIO,3
4331,2025-10-24,Comas,Rescate,27,Bomberos,856,MEDIO,3
4332,2025-10-07,Independencia,Accidente de Tránsito,38,Bomberos,1259,CRÍTICO,1
4333,2025-09-12,Independencia,Incendio,45,SAMU,2781,CRÍTICO,1
4334,2025-12-31,Independencia,Rescate,56,SAMU,1378,ALTO,3
4335,2025-07-12,Carabayllo,Emergencia Médica,11,Patrullero,3142,BAJO,3
4336,2026-05-13,Independencia,Accidente de Tránsito,24,Patrullero,1549,ALTO,1
4337,2025-09-03,Comas,Emergencia Médica,31,Patrullero,4481,MEDIO,3
4338,2025-11-27,Puente Piedra,Emergencia Médica,40,Patrullero,4422,BAJO,2
4339,2026-04-11,Los Olivos,Accidente de Tránsito,54,SAMU,1968,ALTO,1
4340,2026-03-22,Los Olivos,Rescate,6,SAMU,3542,BAJO,2
4341,2025-12-03,Los Olivos,Emergencia Médica,51,Patrullero,1401,ALTO,3
4342,2025-08-17,Carabayllo,Rescate,49,Patrullero,4489,MEDIO,3
4343,2026-04-03,Los Olivos,Emergencia Médica,41,Bomberos,4830,BAJO,2
4344,2026-01-10,Los Olivos,Incendio,41,Bomberos,1163,ALTO,1
4345,2026-06-05,Carabayllo,Emergencia Médica,12,Patrullero,1853,BAJO,2
4346,2026-01-23,Independencia,Accidente de Tránsito,23,Ambulancia,1487,CRÍTICO,1
4347,2026-02-07,Los Olivos,Incendio,40,Patrullero,3003,ALTO,1
4348,2026-02-21,Los Olivos,Accidente de Tránsito,44,SAMU,756,ALTO,1
4349,2025-12-09,Puente Piedra,Emergencia Médica,31,Bomberos,1737,ALTO,3
4350,2025-12-26,Independencia,Accidente de Tránsito,37,SAMU,2852,CRÍTICO,1
4351,2025-07-25,Carabayllo,Rescate,24,Patrullero,1198,BAJO,2
4352,2025-11-01,Independencia,Accidente de Tránsito,14,Patrullero,3965,CRÍTICO,1
4353,2025-10-03,Puente Piedra,Incendio,25,Patrullero,2363,ALTO,1
4354,2026-01-31,Puente Piedra,Accidente de Tránsito,16,SAMU,4179,CRÍTICO,1
4355,2025-12-02,Puente Piedra,Incendio,20,Patrullero,451,CRÍTICO,1
4356,2025-11-25,Los Olivos,Incendio,38,Ambulancia,4337,ALTO,1
4357,2025-09-09,Los Olivos,Incendio,50,SAMU,904,ALTO,1
4358,2025-10-28,Independencia,Rescate,41,SAMU,706,MEDIO,3
4359,2026-07-02,Puente Piedra,Accidente de Tránsito,40,Ambulancia,1125,CRÍTICO,1
4360,2025-12-27,Independencia,Emergencia Médica,52,Ambulancia,1522,ALTO,3
4361,2025-10-29,Comas,Emergencia Médica,57,Ambulancia,3311,BAJO,3
4362,2026-04-29,Puente Piedra,Incendio,17,Bomberos,2386,ALTO,1
4363,2026-03-14,Los Olivos,Accidente de Tránsito,52,Bomberos,2824,CRÍTICO,1
4364,2026-03-12,Independencia,Incendio,38,Patrullero,2571,CRÍTICO,1
4365,2025-09-01,Independencia,Emergencia Médica,37,Ambulancia,303,ALTO,2
4366,2026-05-24,Carabayllo,Accidente de Tránsito,47,Ambulancia,4274,CRÍTICO,1
4367,2026-03-03,Comas,Incendio,55,SAMU,776,ALTO,1
4368,2026-02-10,Comas,Rescate,49,Ambulancia,3975,MEDIO,3
4369,2025-10-21,Puente Piedra,Rescate,29,SAMU,1269,BAJO,2
4370,2026-03-26,Los Olivos,Emergencia Médica,32,SAMU,4576,BAJO,3
4371,2025-11-12,Independencia,Rescate,38,Patrullero,2785,BAJO,3
4372,2026-03-31,Los Olivos,Incendio,45,Patrullero,1989,ALTO,1
4373,2026-02-19,Independencia,Emergencia Médica,28,Patrullero,3371,BAJO,3
4374,2025-09-01,Independencia,Rescate,54,Patrullero,3965,ALTO,2
4375,2026-04-02,Los Olivos,Accidente de Tránsito,54,Ambulancia,4999,CRÍTICO,1
4376,2026-05-21,Los Olivos,Incendio,42,Ambulancia,1980,ALTO,1
4377,2026-05-29,Independencia,Incendio,21,Ambulancia,2941,ALTO,1
4378,2025-08-29,Comas,Incendio,18,Bomberos,935,ALTO,1
4379,2026-03-31,Independencia,Rescate,42,Patrullero,832,ALTO,3
4380,2025-08-26,Los Olivos,Emergencia Médica,56,Ambulancia,4210,ALTO,2
4381,2025-07-11,Independencia,Rescate,31,Ambulancia,515,ALTO,2
4382,2026-02-04,Comas,Accidente de Tránsito,53,Patrullero,405,ALTO,1
4383,2025-09-02,Los Olivos,Rescate,6,Patrullero,317,BAJO,2
4384,2026-04-07,Comas,Emergencia Médica,14,Bomberos,1567,ALTO,2
4385,2025-09-16,Independencia,Emergencia Médica,5,SAMU,2850,MEDIO,3
4386,2026-05-25,Los Olivos,Incendio,15,SAMU,2839,ALTO,1
4387,2026-02-21,Carabayllo,Incendio,29,Ambulancia,744,CRÍTICO,1
4388,2025-12-19,Independencia,Emergencia Médica,28,Patrullero,3690,ALTO,3
4389,2026-01-23,Puente Piedra,Incendio,58,SAMU,1882,CRÍTICO,1
4390,2026-03-05,Comas,Rescate,60,Bomberos,3154,ALTO,2
4391,2026-06-12,Independencia,Incendio,40,Ambulancia,1089,CRÍTICO,1
4392,2026-03-16,Carabayllo,Rescate,5,Patrullero,2331,MEDIO,2
4393,2026-03-03,Los Olivos,Emergencia Médica,21,SAMU,2840,ALTO,3
4394,2026-03-29,Los Olivos,Emergencia Médica,18,SAMU,1686,ALTO,2
4395,2025-12-26,Independencia,Incendio,31,SAMU,552,ALTO,1
4396,2025-09-08,Carabayllo,Rescate,13,SAMU,2136,ALTO,2
4397,2026-01-03,Independencia,Accidente de Tránsito,33,Patrullero,4290,ALTO,1
4398,2025-09-30,Independencia,Emergencia Médica,49,SAMU,2521,ALTO,2
4399,2026-01-16,Los Olivos,Accidente de Tránsito,39,Bomberos,4385,ALTO,1
4400,2025-08-07,Puente Piedra,Rescate,25,SAMU,4026,ALTO,2
4401,2025-07-11,Puente Piedra,Accidente de Tránsito,52,Patrullero,3311,ALTO,1
4402,2025-10-12,Carabayllo,Accidente de Tránsito,41,Patrullero,789,CRÍTICO,1
4403,2026-03-08,Carabayllo,Emergencia Médica,9,SAMU,3075,BAJO,3
4404,2025-09-02,Independencia,Emergencia Médica,38,Bomberos,354,MEDIO,2
4405,2026-05-02,Carabayllo,Rescate,46,Ambulancia,774,BAJO,2
4406,2026-02-23,Puente Piedra,Incendio,25,SAMU,3126,CRÍTICO,1
4407,2026-02-11,Carabayllo,Accidente de Tránsito,49,SAMU,470,CRÍTICO,1
4408,2026-05-15,Carabayllo,Accidente de Tránsito,11,Bomberos,4328,ALTO,1
4409,2026-05-26,Independencia,Accidente de Tránsito,7,Bomberos,344,ALTO,1
4410,2025-07-20,Carabayllo,Rescate,26,Patrullero,3008,ALTO,3
4411,2026-06-08,Puente Piedra,Rescate,38,SAMU,543,MEDIO,3
4412,2025-10-13,Los Olivos,Accidente de Tránsito,35,Ambulancia,3798,CRÍTICO,1
4413,2026-02-25,Independencia,Emergencia Médica,11,Ambulancia,1263,ALTO,2
4414,2025-11-16,Carabayllo,Accidente de Tránsito,42,SAMU,509,ALTO,1
4415,2025-07-06,Independencia,Emergencia Médica,28,SAMU,2821,BAJO,3
4416,2025-12-08,Comas,Incendio,44,Ambulancia,4756,CRÍTICO,1
4417,2026-02-27,Puente Piedra,Emergencia Médica,23,Ambulancia,1103,BAJO,2
4418,2026-01-31,Independencia,Emergencia Médica,40,Patrullero,4234,BAJO,2
4419,2026-02-15,Independencia,Rescate,5,SAMU,592,MEDIO,2
4420,2026-01-30,Los Olivos,Emergencia Médica,55,SAMU,3028,BAJO,2
4421,2026-02-24,Independencia,Incendio,48,Bomberos,1003,ALTO,1
4422,2026-01-14,Comas,Emergencia Médica,46,Ambulancia,752,BAJO,2
4423,2026-01-13,Independencia,Rescate,60,Ambulancia,3029,BAJO,2
4424,2026-06-15,Los Olivos,Rescate,26,Patrullero,2996,ALTO,3
4425,2025-08-17,Los Olivos,Accidente de Tránsito,41,Patrullero,3895,ALTO,1
4426,2026-04-24,Comas,Incendio,43,SAMU,581,ALTO,1
4427,2025-11-13,Independencia,Accidente de Tránsito,54,Bomberos,3793,ALTO,1
4428,2026-03-29,Independencia,Emergencia Médica,60,Ambulancia,1092,ALTO,2
4429,2025-12-06,Comas,Incendio,57,Patrullero,909,ALTO,1
4430,2025-10-21,Comas,Accidente de Tránsito,13,Ambulancia,1257,ALTO,1
4431,2026-01-05,Comas,Incendio,8,Bomberos,693,CRÍTICO,1
4432,2026-01-08,Comas,Accidente de Tránsito,19,Bomberos,1014,CRÍTICO,1
4433,2026-06-27,Los Olivos,Incendio,51,Ambulancia,1463,ALTO,1
4434,2025-12-12,Comas,Incendio,47,Ambulancia,814,CRÍTICO,1
4435,2026-04-03,Puente Piedra,Rescate,11,Patrullero,1859,MEDIO,3
4436,2026-04-12,Los Olivos,Incendio,22,Ambulancia,3316,CRÍTICO,1
4437,2026-05-15,Los Olivos,Rescate,59,SAMU,4565,ALTO,2
4438,2025-10-06,Independencia,Incendio,49,Bomberos,2747,ALTO,1
4439,2026-04-25,Independencia,Incendio,13,Bomberos,804,CRÍTICO,1
4440,2025-08-18,Carabayllo,Incendio,21,Bomberos,773,ALTO,1
4441,2025-07-17,Independencia,Accidente de Tránsito,36,Ambulancia,4552,ALTO,1
4442,2025-10-27,Carabayllo,Rescate,18,SAMU,1811,BAJO,3
4443,2026-06-07,Independencia,Accidente de Tránsito,32,Patrullero,4537,ALTO,1
4444,2026-02-01,Comas,Emergencia Médica,58,SAMU,1847,BAJO,3
4445,2026-04-08,Puente Piedra,Incendio,44,Ambulancia,3505,ALTO,1
4446,2025-08-04,Independencia,Accidente de Tránsito,42,SAMU,3046,ALTO,1
4447,2026-02-09,Los Olivos,Emergencia Médica,45,Bomberos,4807,MEDIO,2
4448,2026-01-13,Los Olivos,Incendio,6,Ambulancia,4691,ALTO,1
4449,2025-07-27,Independencia,Accidente de Tránsito,20,Ambulancia,3889,ALTO,1
4450,2026-03-07,Los Olivos,Incendio,50,Ambulancia,2121,CRÍTICO,1
4451,2025-10-20,Puente Piedra,Accidente de Tránsito,45,SAMU,2321,CRÍTICO,1
4452,2026-06-21,Puente Piedra,Emergencia Médica,45,SAMU,3619,ALTO,2
4453,2025-10-30,Los Olivos,Rescate,12,Patrullero,935,ALTO,2
4454,2025-10-25,Los Olivos,Accidente de Tránsito,23,Ambulancia,1883,CRÍTICO,1
4455,2026-01-03,Los Olivos,Accidente de Tránsito,12,Bomberos,2263,ALTO,1
4456,2025-10-28,Comas,Accidente de Tránsito,8,Ambulancia,4683,CRÍTICO,1
4457,2025-07-24,Comas,Emergencia Médica,48,Ambulancia,3422,MEDIO,2
4458,2025-09-01,Comas,Incendio,11,SAMU,3148,ALTO,1
4459,2025-09-19,Carabayllo,Rescate,44,SAMU,688,ALTO,3
4460,2025-12-10,Los Olivos,Emergencia Médica,19,Ambulancia,3302,MEDIO,3
4461,2026-02-01,Los Olivos,Incendio,24,SAMU,2238,CRÍTICO,1
4462,2026-03-26,Independencia,Incendio,25,Patrullero,4138,ALTO,1
4463,2026-02-28,Independencia,Incendio,50,Bomberos,878,CRÍTICO,1
4464,2026-04-01,Puente Piedra,Incendio,42,Ambulancia,2206,CRÍTICO,1
4465,2025-09-11,Los Olivos,Emergencia Médica,6,Patrullero,3210,MEDIO,3
4466,2026-05-20,Independencia,Emergencia Médica,30,Bomberos,4068,MEDIO,2
4467,2025-08-15,Carabayllo,Accidente de Tránsito,53,Patrullero,3303,ALTO,1
4468,2025-10-11,Carabayllo,Accidente de Tránsito,18,Patrullero,682,ALTO,1
4469,2025-12-06,Carabayllo,Emergencia Médica,21,SAMU,3568,MEDIO,2
4470,2025-12-23,Puente Piedra,Rescate,35,SAMU,3476,ALTO,3
4471,2026-03-03,Comas,Emergencia Médica,31,Bomberos,3340,BAJO,3
4472,2026-04-26,Independencia,Accidente de Tránsito,45,SAMU,3485,CRÍTICO,1
4473,2026-01-11,Puente Piedra,Emergencia Médica,53,SAMU,2492,BAJO,2
4474,2025-10-15,Los Olivos,Accidente de Tránsito,40,Patrullero,4612,CRÍTICO,1
4475,2025-09-23,Puente Piedra,Emergencia Médica,54,SAMU,1778,ALTO,3
4476,2026-06-01,Carabayllo,Rescate,32,SAMU,1478,BAJO,3
4477,2026-03-26,Carabayllo,Accidente de Tránsito,17,Ambulancia,751,ALTO,1
4478,2025-09-19,Independencia,Rescate,38,Patrullero,2433,ALTO,3
4479,2026-02-09,Puente Piedra,Accidente de Tránsito,42,Bomberos,2773,CRÍTICO,1
4480,2026-06-06,Independencia,Incendio,60,Bomberos,2753,CRÍTICO,1
4481,2026-01-26,Independencia,Incendio,55,Bomberos,1785,CRÍTICO,1
4482,2025-11-10,Los Olivos,Emergencia Médica,54,Bomberos,4770,ALTO,3
4483,2025-09-29,Puente Piedra,Incendio,18,Bomberos,1031,CRÍTICO,1
4484,2025-08-20,Puente Piedra,Accidente de Tránsito,13,Ambulancia,1803,CRÍTICO,1
4485,2025-10-15,Carabayllo,Emergencia Médica,18,Bomberos,3543,MEDIO,3
4486,2025-10-25,Independencia,Rescate,25,Patrullero,3576,BAJO,3
4487,2025-09-23,Independencia,Emergencia Médica,52,Bomberos,1836,BAJO,2
4488,2026-05-12,Carabayllo,Emergencia Médica,35,Ambulancia,2863,MEDIO,3
4489,2026-05-11,Los Olivos,Emergencia Médica,10,Bomberos,1845,ALTO,3
4490,2026-01-27,Puente Piedra,Accidente de Tránsito,34,Patrullero,4460,CRÍTICO,1
4491,2025-08-10,Los Olivos,Accidente de Tránsito,52,Bomberos,4916,CRÍTICO,1
4492,2026-03-31,Comas,Emergencia Médica,49,Patrullero,629,BAJO,3
4493,2026-04-09,Independencia,Accidente de Tránsito,49,SAMU,1391,ALTO,1
4494,2026-03-18,Los Olivos,Emergencia Médica,33,Ambulancia,4871,MEDIO,2
4495,2025-09-24,Los Olivos,Rescate,49,Patrullero,2470,MEDIO,2
4496,2025-09-04,Puente Piedra,Accidente de Tránsito,59,Bomberos,4001,CRÍTICO,1
4497,2025-09-13,Los Olivos,Rescate,27,SAMU,4009,BAJO,2
4498,2025-11-23,Puente Piedra,Incendio,41,SAMU,4223,CRÍTICO,1
4499,2026-05-09,Puente Piedra,Emergencia Médica,24,Ambulancia,1396,BAJO,2
4500,2025-12-08,Independencia,Incendio,14,Patrullero,1582,ALTO,1
