FechaRegistro,Distrito,TipoEmergencia,TiempoRespuesta_Min,UnidadEmergencia,CostoOperativo_PEN,NivelSeveridad,PrioridadDespacho
2026-06-10,Comas,Accidente de Tránsito,40,Patrullero,2787,CRÍTICO,1
2026-01-17,Los Olivos,Incendio,19,Patrullero,1438,ALTO,1
2026-03-26,Carabayllo,Accidente de Tránsito,10,Bomberos,1843,CRÍTICO,1
2026-03-27,Comas,Incendio,29,Bomberos,2183,ALTO,1
2026-01-07,Comas,Accidente de Tránsito,51,Ambulancia,2834,ALTO,1
2026-04-12,Independencia,Emergencia Médica,41,Patrullero,798,ALTO,3
2026-01-03,Los Olivos,Emergencia Médica,54,Ambulancia,1263,ALTO,2
2026-06-22,Carabayllo,Accidente de Tránsito,11,Ambulancia,4094,CRÍTICO,1
2026-03-03,Comas,Rescate,7,Patrullero,2309,MEDIO,2
2026-06-22,Carabayllo,Rescate,23,SAMU,3198,BAJO,3
2026-05-12,Puente Piedra,Incendio,20,Ambulancia,3933,CRÍTICO,1
2026-02-26,Los Olivos,Rescate,29,Patrullero,318,ALTO,2
2026-05-21,Puente Piedra,Emergencia Médica,15,Ambulancia,1876,ALTO,3
2026-06-10,Los Olivos,Accidente de Tránsito,29,Bomberos,3507,ALTO,1
2026-03-02,Independencia,Incendio,10,SAMU,2565,CRÍTICO,1
2026-05-07,Carabayllo,Rescate,30,Patrullero,2857,ALTO,3
2026-02-10,Puente Piedra,Rescate,14,Patrullero,4228,MEDIO,2
2026-06-28,Comas,Emergencia Médica,14,SAMU,3312,BAJO,3
2026-05-14,Comas,Incendio,39,Bomberos,4991,CRÍTICO,1
2026-07-02,Carabayllo,Emergencia Médica,42,Patrullero,3464,MEDIO,3
2026-06-16,Puente Piedra,Rescate,55,Bomberos,2899,ALTO,2
2026-05-07,Los Olivos,Emergencia Médica,38,Patrullero,3793,BAJO,2
2026-07-06,Comas,Accidente de Tránsito,28,Patrullero,2513,ALTO,1
2026-03-10,Los Olivos,Accidente de Tránsito,55,Ambulancia,3307,CRÍTICO,1
2026-05-26,Los Olivos,Accidente de Tránsito,41,SAMU,4717,CRÍTICO,1
2026-06-12,Independencia,Emergencia Médica,26,Bomberos,4788,MEDIO,3
2026-02-07,Puente Piedra,Rescate,51,Patrullero,4869,MEDIO,2
2026-04-15,Carabayllo,Accidente de Tránsito,51,Bomberos,2349,ALTO,1
2026-04-04,Comas,Incendio,59,Bomberos,1873,CRÍTICO,1
2026-05-02,Independencia,Rescate,11,Bomberos,1087,ALTO,2
2026-03-10,Los Olivos,Rescate,45,Patrullero,3792,ALTO,3
2026-06-05,Los Olivos,Accidente de Tránsito,22,Ambulancia,4665,CRÍTICO,1
2026-05-29,Carabayllo,Incendio,30,Bomberos,3564,CRÍTICO,1
2026-06-23,Puente Piedra,Incendio,8,Bomberos,1303,CRÍTICO,1
2026-06-24,Los Olivos,Incendio,14,Patrullero,4919,ALTO,1
2026-04-22,Los Olivos,Emergencia Médica,17,Patrullero,4080,MEDIO,2
2026-04-01,Carabayllo,Emergencia Médica,31,Ambulancia,1353,BAJO,2
2026-05-23,Independencia,Accidente de Tránsito,57,Patrullero,1422,CRÍTICO,1
2026-05-27,Puente Piedra,Rescate,17,Patrullero,4735,BAJO,3
2026-01-26,Los Olivos,Rescate,41,Bomberos,707,BAJO,3
2026-05-15,Carabayllo,Rescate,53,Bomberos,2385,ALTO,2
2026-03-06,Puente Piedra,Rescate,31,Bomberos,3578,ALTO,3
2026-05-12,Los Olivos,Accidente de Tránsito,42,Ambulancia,427,ALTO,1
2026-02-02,Puente Piedra,Emergencia Médica,14,SAMU,4867,MEDIO,2
2026-02-24,Carabayllo,Accidente de Tránsito,42,Bomberos,3683,CRÍTICO,1
2026-02-07,Carabayllo,Rescate,22,Bomberos,2824,BAJO,3
2026-01-09,Carabayllo,Accidente de Tránsito,11,SAMU,1421,CRÍTICO,1
2026-01-24,Los Olivos,Incendio,34,Ambulancia,3132,ALTO,1
2026-01-07,Los Olivos,Rescate,11,Bomberos,1575,MEDIO,3
2026-02-04,Independencia,Incendio,14,SAMU,4503,ALTO,1
2026-07-06,Comas,Emergencia Médica,31,Patrullero,4338,ALTO,2
2026-03-24,Carabayllo,Incendio,48,Ambulancia,1829,ALTO,1
2026-06-14,Comas,Emergencia Médica,31,SAMU,398,MEDIO,3
2026-02-20,Los Olivos,Incendio,50,SAMU,3765,CRÍTICO,1
2026-03-05,Comas,Incendio,44,Bomberos,370,CRÍTICO,1
2026-04-03,Comas,Rescate,11,Bomberos,2623,BAJO,3
2026-03-22,Carabayllo,Incendio,46,Bomberos,2356,CRÍTICO,1
2026-03-25,Comas,Incendio,11,Bomberos,4751,ALTO,1
2026-03-05,Carabayllo,Accidente de Tránsito,15,SAMU,1875,CRÍTICO,1
2026-06-25,Independencia,Incendio,20,Patrullero,1493,CRÍTICO,1
2026-01-15,Comas,Incendio,24,Patrullero,4604,CRÍTICO,1
2026-03-25,Independencia,Rescate,58,SAMU,1623,MEDIO,2
2026-04-19,Comas,Emergencia Médica,18,Bomberos,1856,MEDIO,3
2026-02-14,Independencia,Rescate,44,Patrullero,1755,ALTO,2
2026-03-23,Puente Piedra,Accidente de Tránsito,31,SAMU,3557,ALTO,1
2026-04-01,Puente Piedra,Accidente de Tránsito,29,Patrullero,710,CRÍTICO,1
2026-05-04,Comas,Rescate,55,Ambulancia,2562,ALTO,3
2026-03-09,Carabayllo,Accidente de Tránsito,21,Bomberos,1288,ALTO,1
2026-03-18,Carabayllo,Emergencia Médica,15,Bomberos,2167,MEDIO,3
2026-03-24,Comas,Incendio,29,Patrullero,1023,ALTO,1
2026-01-19,Puente Piedra,Accidente de Tránsito,37,Bomberos,4158,ALTO,1
2026-03-19,Los Olivos,Rescate,47,SAMU,1899,MEDIO,2
2026-04-15,Independencia,Emergencia Médica,23,Patrullero,4015,BAJO,2
2026-02-07,Puente Piedra,Emergencia Médica,54,Bomberos,4793,BAJO,2
2026-07-05,Puente Piedra,Rescate,41,Ambulancia,1476,ALTO,2
2026-03-15,Independencia,Emergencia Médica,53,Bomberos,315,MEDIO,2
2026-02-04,Los Olivos,Accidente de Tránsito,46,Patrullero,4509,CRÍTICO,1
2026-06-24,Carabayllo,Rescate,36,Bomberos,2615,MEDIO,2
2026-01-24,Carabayllo,Rescate,50,Bomberos,2912,ALTO,2
2026-05-15,Puente Piedra,Rescate,51,SAMU,2240,BAJO,3
2026-02-16,Carabayllo,Accidente de Tránsito,12,SAMU,1726,CRÍTICO,1
2026-06-21,Independencia,Incendio,30,Patrullero,3239,CRÍTICO,1
2026-02-21,Independencia,Emergencia Médica,20,Bomberos,2581,ALTO,2
2026-06-07,Comas,Rescate,51,Bomberos,2534,BAJO,2
2026-04-30,Independencia,Accidente de Tránsito,39,Bomberos,4178,CRÍTICO,1
2026-03-31,Puente Piedra,Rescate,19,Patrullero,4274,ALTO,2
2026-04-03,Independencia,Accidente de Tránsito,28,SAMU,3006,ALTO,1
2026-07-01,Comas,Accidente de Tránsito,14,Ambulancia,2362,ALTO,1
2026-03-05,Los Olivos,Emergencia Médica,25,Patrullero,900,MEDIO,2
2026-02-04,Puente Piedra,Accidente de Tránsito,21,Bomberos,2192,ALTO,1
2026-04-18,Puente Piedra,Rescate,47,Ambulancia,3429,MEDIO,3
2026-03-23,Independencia,Rescate,18,SAMU,1932,MEDIO,3
2026-04-12,Puente Piedra,Accidente de Tránsito,53,Bomberos,2839,CRÍTICO,1
2026-03-29,Carabayllo,Accidente de Tránsito,19,SAMU,3777,ALTO,1
2026-01-23,Puente Piedra,Incendio,37,Ambulancia,3533,ALTO,1
2026-03-07,Puente Piedra,Accidente de Tránsito,18,Bomberos,1963,ALTO,1
2026-06-27,Carabayllo,Incendio,16,SAMU,2385,CRÍTICO,1
2026-02-21,Puente Piedra,Accidente de Tránsito,44,Bomberos,3980,ALTO,1
2026-07-05,Independencia,Emergencia Médica,27,Ambulancia,2927,ALTO,2
2026-02-08,Puente Piedra,Emergencia Médica,6,SAMU,4251,MEDIO,3
2026-04-18,Los Olivos,Accidente de Tránsito,13,SAMU,2527,CRÍTICO,1
2026-05-04,Independencia,Accidente de Tránsito,17,Ambulancia,1023,CRÍTICO,1
2026-05-31,Carabayllo,Accidente de Tránsito,49,SAMU,4581,CRÍTICO,1
2026-07-04,Independencia,Rescate,26,Patrullero,1102,BAJO,3
2026-02-22,Comas,Rescate,29,SAMU,2394,MEDIO,3
2026-02-08,Independencia,Rescate,22,Bomberos,3248,MEDIO,2
2026-01-16,Los Olivos,Incendio,59,SAMU,2476,CRÍTICO,1
2026-01-29,Puente Piedra,Accidente de Tránsito,21,Bomberos,3508,ALTO,1
2026-04-27,Puente Piedra,Incendio,6,Patrullero,2560,CRÍTICO,1
2026-01-03,Comas,Rescate,49,Ambulancia,1345,MEDIO,3
2026-04-01,Independencia,Incendio,50,Patrullero,574,CRÍTICO,1
2026-01-20,Carabayllo,Incendio,9,SAMU,4391,ALTO,1
2026-05-19,Comas,Emergencia Médica,6,Patrullero,3988,MEDIO,2
2026-05-17,Puente Piedra,Accidente de Tránsito,12,SAMU,2166,ALTO,1
2026-06-25,Comas,Incendio,40,Patrullero,878,CRÍTICO,1
2026-05-22,Independencia,Incendio,50,Bomberos,2114,ALTO,1
2026-03-05,Los Olivos,Rescate,47,Bomberos,3115,BAJO,2
2026-05-09,Los Olivos,Emergencia Médica,23,Ambulancia,2023,ALTO,3
2026-05-05,Carabayllo,Emergencia Médica,33,Bomberos,494,MEDIO,2
2026-01-05,Independencia,Accidente de Tránsito,17,SAMU,2762,CRÍTICO,1
2026-03-03,Los Olivos,Emergencia Médica,10,SAMU,2716,ALTO,3
2026-01-10,Comas,Rescate,56,Patrullero,3434,ALTO,2
2026-03-18,Los Olivos,Rescate,59,SAMU,2681,MEDIO,2
2026-01-26,Independencia,Rescate,28,Ambulancia,2308,ALTO,3
2026-02-11,Puente Piedra,Accidente de Tránsito,35,Bomberos,4313,CRÍTICO,1
2026-03-25,Comas,Emergencia Médica,11,Patrullero,301,BAJO,3
2026-02-28,Independencia,Emergencia Médica,11,SAMU,2724,ALTO,3
2026-03-21,Independencia,Rescate,54,Patrullero,693,ALTO,3
2026-02-12,Comas,Incendio,52,Ambulancia,1367,CRÍTICO,1
2026-01-26,Independencia,Incendio,9,SAMU,4361,ALTO,1
2026-01-16,Independencia,Emergencia Médica,45,Bomberos,804,ALTO,3
2026-06-25,Puente Piedra,Rescate,14,SAMU,4139,BAJO,2
2026-01-05,Independencia,Accidente de Tránsito,16,Patrullero,2987,CRÍTICO,1
2026-04-10,Puente Piedra,Rescate,54,Patrullero,2467,BAJO,3
2026-06-18,Los Olivos,Accidente de Tránsito,19,Bomberos,4651,ALTO,1
2026-05-20,Puente Piedra,Emergencia Médica,14,Ambulancia,2539,BAJO,3
2026-05-01,Puente Piedra,Emergencia Médica,28,Patrullero,4546,ALTO,3
2026-06-02,Independencia,Incendio,33,Ambulancia,3738,CRÍTICO,1
2026-05-04,Los Olivos,Accidente de Tránsito,32,Patrullero,3438,ALTO,1
2026-01-15,Comas,Emergencia Médica,13,SAMU,2635,ALTO,3
2026-02-09,Los Olivos,Incendio,29,SAMU,2866,CRÍTICO,1
2026-03-08,Comas,Emergencia Médica,15,Bomberos,1789,MEDIO,2
2026-01-10,Carabayllo,Accidente de Tránsito,52,Ambulancia,2398,ALTO,1
2026-04-15,Puente Piedra,Rescate,29,SAMU,370,ALTO,2
2026-02-24,Puente Piedra,Incendio,31,SAMU,567,CRÍTICO,1
2026-02-10,Los Olivos,Emergencia Médica,26,Bomberos,2139,MEDIO,3
2026-03-20,Independencia,Accidente de Tránsito,6,Patrullero,1315,CRÍTICO,1
2026-01-29,Independencia,Incendio,52,Bomberos,1730,CRÍTICO,1
2026-04-08,Carabayllo,Emergencia Médica,33,Bomberos,461,ALTO,2
2026-06-05,Independencia,Accidente de Tránsito,54,Ambulancia,1197,ALTO,1
2026-04-30,Comas,Accidente de Tránsito,54,Bomberos,1660,CRÍTICO,1
2026-04-26,Los Olivos,Incendio,34,Ambulancia,2815,ALTO,1
2026-01-28,Carabayllo,Accidente de Tránsito,49,Bomberos,1860,CRÍTICO,1
2026-05-26,Puente Piedra,Accidente de Tránsito,22,Patrullero,1507,ALTO,1
2026-04-23,Comas,Emergencia Médica,9,Patrullero,1054,MEDIO,2
2026-06-26,Los Olivos,Rescate,5,SAMU,1920,MEDIO,2
2026-04-19,Carabayllo,Rescate,29,Ambulancia,576,ALTO,2
2026-01-23,Los Olivos,Rescate,27,SAMU,3376,ALTO,3
2026-01-24,Carabayllo,Rescate,16,Bomberos,3895,ALTO,3
2026-02-28,Los Olivos,Rescate,25,SAMU,1522,MEDIO,3
2026-04-09,Los Olivos,Emergencia Médica,39,Bomberos,2603,ALTO,3
2026-05-03,Los Olivos,Incendio,40,SAMU,2009,CRÍTICO,1
2026-03-09,Comas,Accidente de Tránsito,38,Bomberos,3172,CRÍTICO,1
2026-01-02,Puente Piedra,Incendio,43,Ambulancia,684,CRÍTICO,1
2026-05-28,Los Olivos,Emergencia Médica,46,Bomberos,2298,MEDIO,2
2026-03-30,Comas,Emergencia Médica,47,Bomberos,3492,ALTO,3
2026-02-26,Los Olivos,Rescate,31,Ambulancia,4127,ALTO,3
2026-01-03,Puente Piedra,Rescate,25,Ambulancia,3209,BAJO,2
2026-02-26,Puente Piedra,Rescate,38,Ambulancia,704,ALTO,3
2026-03-29,Comas,Rescate,12,Bomberos,2459,MEDIO,2
2026-01-26,Los Olivos,Accidente de Tránsito,43,Ambulancia,491,ALTO,1
2026-05-19,Comas,Incendio,16,Ambulancia,4393,CRÍTICO,1
2026-02-09,Puente Piedra,Incendio,50,Patrullero,1668,CRÍTICO,1
2026-04-10,Los Olivos,Emergencia Médica,7,Patrullero,3901,ALTO,2
2026-02-24,Puente Piedra,Incendio,27,SAMU,2426,ALTO,1
2026-06-11,Los Olivos,Incendio,17,Patrullero,4283,CRÍTICO,1
2026-05-19,Carabayllo,Emergencia Médica,19,SAMU,3818,BAJO,2
2026-06-11,Los Olivos,Emergencia Médica,31,Bomberos,4653,ALTO,2
2026-02-03,Puente Piedra,Emergencia Médica,60,Patrullero,4477,MEDIO,3
2026-01-12,Puente Piedra,Emergencia Médica,11,Patrullero,2426,MEDIO,2
2026-02-26,Comas,Rescate,30,Patrullero,2904,MEDIO,3
2026-05-04,Los Olivos,Emergencia Médica,60,Bomberos,1367,BAJO,3
2026-05-04,Puente Piedra,Rescate,52,SAMU,4813,ALTO,2
2026-01-05,Los Olivos,Accidente de Tránsito,25,Ambulancia,1129,ALTO,1
2026-04-05,Los Olivos,Incendio,24,Patrullero,3173,CRÍTICO,1
2026-01-02,Los Olivos,Rescate,21,Bomberos,4392,BAJO,2
2026-01-26,Comas,Emergencia Médica,12,Patrullero,2640,BAJO,3
2026-06-21,Independencia,Incendio,38,Bomberos,4954,ALTO,1
2026-06-21,Independencia,Accidente de Tránsito,38,SAMU,2585,CRÍTICO,1
2026-02-25,Puente Piedra,Emergencia Médica,54,Patrullero,3581,MEDIO,3
2026-03-27,Independencia,Rescate,52,Ambulancia,594,BAJO,3
2026-02-10,Independencia,Accidente de Tránsito,18,Ambulancia,4280,CRÍTICO,1
2026-04-03,Independencia,Emergencia Médica,23,Ambulancia,4085,BAJO,3
2026-02-13,Independencia,Incendio,16,Bomberos,2489,CRÍTICO,1
2026-07-01,Los Olivos,Emergencia Médica,51,Patrullero,3168,MEDIO,3
2026-05-21,Comas,Incendio,55,Patrullero,707,CRÍTICO,1
2026-02-12,Carabayllo,Rescate,28,Bomberos,4361,BAJO,3
2026-07-02,Comas,Rescate,29,SAMU,2481,BAJO,2
2026-06-26,Los Olivos,Accidente de Tránsito,45,Patrullero,2317,ALTO,1
2026-05-30,Carabayllo,Rescate,21,Bomberos,2410,BAJO,2
2026-05-13,Carabayllo,Incendio,46,Ambulancia,4148,ALTO,1
2026-05-19,Independencia,Incendio,23,SAMU,4373,ALTO,1
2026-06-02,Independencia,Emergencia Médica,35,SAMU,709,BAJO,2
2026-02-26,Los Olivos,Incendio,30,Ambulancia,823,ALTO,1
2026-03-07,Puente Piedra,Accidente de Tránsito,21,SAMU,806,ALTO,1
2026-03-16,Los Olivos,Emergencia Médica,31,SAMU,4888,BAJO,3
2026-06-28,Puente Piedra,Incendio,9,Patrullero,1095,ALTO,1
2026-03-26,Comas,Emergencia Médica,25,Patrullero,3045,ALTO,3
2026-06-10,Comas,Rescate,21,Bomberos,4598,BAJO,2
2026-01-11,Comas,Rescate,49,Bomberos,2306,BAJO,2
2026-02-02,Los Olivos,Emergencia Médica,57,Bomberos,728,BAJO,2
2026-06-22,Los Olivos,Accidente de Tránsito,43,SAMU,1580,ALTO,1
2026-04-30,Puente Piedra,Accidente de Tránsito,15,Patrullero,3836,CRÍTICO,1
2026-01-10,Los Olivos,Incendio,33,Patrullero,1273,CRÍTICO,1
2026-03-04,Carabayllo,Emergencia Médica,48,Ambulancia,1521,ALTO,2
2026-05-27,Comas,Emergencia Médica,22,Bomberos,3913,ALTO,3
2026-03-14,Carabayllo,Incendio,9,Ambulancia,4212,ALTO,1
2026-06-04,Carabayllo,Rescate,33,Bomberos,3103,MEDIO,2
2026-06-27,Carabayllo,Incendio,30,Ambulancia,4186,ALTO,1
2026-06-21,Comas,Rescate,16,Patrullero,2288,BAJO,3
2026-07-01,Puente Piedra,Accidente de Tránsito,60,Patrullero,499,ALTO,1
2026-04-17,Los Olivos,Emergencia Médica,23,Ambulancia,2629,MEDIO,3
2026-06-12,Carabayllo,Accidente de Tránsito,23,Patrullero,3736,CRÍTICO,1
2026-05-27,Carabayllo,Rescate,31,Ambulancia,3607,ALTO,2
2026-06-22,Puente Piedra,Rescate,18,SAMU,4116,MEDIO,2
2026-02-15,Comas,Emergencia Médica,22,Ambulancia,2936,ALTO,3
2026-01-06,Los Olivos,Incendio,35,SAMU,4161,CRÍTICO,1
2026-05-12,Carabayllo,Rescate,40,Patrullero,641,ALTO,3
2026-02-16,Puente Piedra,Emergencia Médica,5,SAMU,740,ALTO,3
2026-02-06,Carabayllo,Incendio,37,Bomberos,2773,CRÍTICO,1
2026-01-28,Independencia,Rescate,13,Ambulancia,1625,ALTO,2
2026-03-29,Carabayllo,Incendio,17,Ambulancia,2775,CRÍTICO,1
2026-04-24,Los Olivos,Accidente de Tránsito,9,Bomberos,2733,ALTO,1
2026-04-06,Puente Piedra,Accidente de Tránsito,33,Ambulancia,3091,ALTO,1
2026-06-16,Los Olivos,Emergencia Médica,45,Bomberos,3904,ALTO,2
2026-04-15,Independencia,Emergencia Médica,15,Ambulancia,3532,BAJO,3
2026-04-04,Carabayllo,Emergencia Médica,22,SAMU,4042,MEDIO,2
2026-04-08,Comas,Incendio,45,Patrullero,3405,CRÍTICO,1
2026-04-04,Los Olivos,Emergencia Médica,18,Patrullero,2622,MEDIO,2
2026-03-22,Puente Piedra,Rescate,38,Bomberos,956,BAJO,3
2026-02-11,Los Olivos,Accidente de Tránsito,27,Bomberos,2029,CRÍTICO,1
2026-04-13,Independencia,Rescate,40,Ambulancia,1509,BAJO,2
2026-05-25,Independencia,Incendio,27,Patrullero,1787,ALTO,1
2026-01-04,Los Olivos,Rescate,15,SAMU,3174,MEDIO,3
2026-04-16,Puente Piedra,Rescate,18,Bomberos,3407,ALTO,3
2026-06-07,Puente Piedra,Rescate,59,Patrullero,4017,ALTO,2
2026-02-21,Los Olivos,Emergencia Médica,37,Patrullero,4506,MEDIO,3
2026-01-26,Carabayllo,Emergencia Médica,17,SAMU,462,MEDIO,3
2026-01-25,Independencia,Emergencia Médica,44,Ambulancia,735,MEDIO,3
2026-04-18,Puente Piedra,Emergencia Médica,29,SAMU,325,ALTO,3
2026-01-08,Los Olivos,Accidente de Tránsito,44,Patrullero,672,CRÍTICO,1
2026-06-24,Comas,Rescate,6,Patrullero,2814,BAJO,3
2026-06-20,Los Olivos,Emergencia Médica,59,Bomberos,1889,ALTO,3
2026-05-17,Independencia,Rescate,20,SAMU,2060,MEDIO,2
2026-04-17,Carabayllo,Emergencia Médica,23,Bomberos,4080,ALTO,2
2026-05-31,Independencia,Incendio,20,Patrullero,2308,CRÍTICO,1
2026-01-26,Independencia,Emergencia Médica,36,Patrullero,1775,ALTO,3
2026-04-20,Comas,Incendio,11,Bomberos,3430,CRÍTICO,1
2026-06-11,Independencia,Rescate,29,Bomberos,403,BAJO,3
2026-03-21,Los Olivos,Rescate,53,Patrullero,727,BAJO,3
2026-01-10,Puente Piedra,Emergencia Médica,19,Patrullero,2589,ALTO,2
2026-05-17,Los Olivos,Rescate,32,Ambulancia,2201,ALTO,2
2026-06-27,Independencia,Rescate,45,Patrullero,2551,BAJO,2
2026-04-16,Independencia,Accidente de Tránsito,21,Ambulancia,1630,ALTO,1
2026-04-27,Los Olivos,Incendio,27,Patrullero,4312,ALTO,1
2026-03-15,Independencia,Emergencia Médica,11,Bomberos,3594,ALTO,2
2026-01-08,Puente Piedra,Rescate,11,SAMU,775,MEDIO,2
2026-01-07,Puente Piedra,Incendio,22,SAMU,1437,CRÍTICO,1
2026-06-06,Puente Piedra,Incendio,14,SAMU,661,ALTO,1
2026-02-27,Independencia,Rescate,46,Bomberos,2350,BAJO,2
2026-04-06,Puente Piedra,Emergencia Médica,17,Bomberos,1722,BAJO,2
2026-05-16,Comas,Emergencia Médica,41,Patrullero,2864,BAJO,2
2026-03-25,Comas,Emergencia Médica,54,Patrullero,1577,MEDIO,2
2026-04-02,Carabayllo,Accidente de Tránsito,23,Patrullero,1516,CRÍTICO,1
2026-01-15,Comas,Accidente de Tránsito,34,Bomberos,795,CRÍTICO,1
2026-01-26,Independencia,Rescate,17,SAMU,1650,BAJO,3
2026-05-27,Carabayllo,Accidente de Tránsito,48,Bomberos,2547,ALTO,1
2026-04-20,Comas,Emergencia Médica,50,Ambulancia,713,ALTO,2
2026-02-13,Carabayllo,Accidente de Tránsito,21,Ambulancia,2405,CRÍTICO,1
2026-04-14,Los Olivos,Accidente de Tránsito,37,Ambulancia,2489,ALTO,1
2026-04-20,Los Olivos,Rescate,47,SAMU,2745,BAJO,2
2026-06-26,Puente Piedra,Accidente de Tránsito,42,SAMU,4418,ALTO,1
2026-01-09,Comas,Accidente de Tránsito,5,Bomberos,2123,ALTO,1
2026-02-24,Puente Piedra,Accidente de Tránsito,49,SAMU,1434,CRÍTICO,1
2026-06-23,Puente Piedra,Emergencia Médica,23,Bomberos,4517,MEDIO,3
2026-04-24,Comas,Rescate,12,Ambulancia,772,ALTO,3
2026-01-23,Los Olivos,Accidente de Tránsito,53,SAMU,4705,CRÍTICO,1
2026-01-11,Comas,Emergencia Médica,36,Patrullero,3548,BAJO,3
2026-05-09,Puente Piedra,Rescate,43,Bomberos,4128,BAJO,3
2026-01-19,Carabayllo,Rescate,35,SAMU,1754,ALTO,2
2026-01-30,Los Olivos,Rescate,27,SAMU,1599,ALTO,2
2026-04-12,Carabayllo,Rescate,13,Ambulancia,828,BAJO,2
2026-04-09,Los Olivos,Incendio,42,SAMU,751,CRÍTICO,1
2026-03-08,Puente Piedra,Rescate,34,Ambulancia,1964,ALTO,3
2026-01-07,Los Olivos,Accidente de Tránsito,41,SAMU,4281,ALTO,1
2026-04-18,Independencia,Incendio,58,SAMU,3584,ALTO,1
2026-06-16,Carabayllo,Accidente de Tránsito,14,SAMU,2384,ALTO,1
2026-04-13,Puente Piedra,Incendio,8,Patrullero,1143,ALTO,1
2026-04-21,Carabayllo,Rescate,18,Bomberos,1641,BAJO,2
2026-05-01,Carabayllo,Incendio,27,SAMU,3028,CRÍTICO,1
2026-05-08,Los Olivos,Incendio,7,Ambulancia,659,CRÍTICO,1
2026-02-25,Comas,Accidente de Tránsito,59,Patrullero,4709,CRÍTICO,1
2026-07-05,Carabayllo,Emergencia Médica,21,SAMU,3926,BAJO,2
2026-01-16,Comas,Incendio,59,Bomberos,3220,CRÍTICO,1
2026-05-22,Comas,Accidente de Tránsito,35,Bomberos,1592,ALTO,1
2026-03-07,Comas,Accidente de Tránsito,18,SAMU,1181,ALTO,1
2026-06-14,Los Olivos,Rescate,8,Ambulancia,759,BAJO,2
2026-01-16,Comas,Accidente de Tránsito,14,Patrullero,809,CRÍTICO,1
2026-06-22,Independencia,Emergencia Médica,48,Bomberos,338,MEDIO,2
2026-03-06,Comas,Incendio,49,Bomberos,905,ALTO,1
2026-05-25,Los Olivos,Rescate,33,Patrullero,523,MEDIO,2
2026-07-01,Carabayllo,Accidente de Tránsito,54,Bomberos,2580,ALTO,1
2026-05-17,Independencia,Emergencia Médica,59,Bomberos,572,ALTO,2
2026-01-19,Los Olivos,Incendio,45,Patrullero,384,ALTO,1
2026-02-08,Comas,Incendio,9,SAMU,3191,ALTO,1
2026-02-23,Los Olivos,Accidente de Tránsito,17,Ambulancia,2982,ALTO,1
2026-01-25,Carabayllo,Accidente de Tránsito,17,Ambulancia,3718,CRÍTICO,1
2026-04-09,Independencia,Accidente de Tránsito,47,SAMU,2268,ALTO,1
2026-04-20,Comas,Accidente de Tránsito,53,Patrullero,740,ALTO,1
2026-04-22,Carabayllo,Incendio,57,Bomberos,4020,CRÍTICO,1
2026-07-04,Comas,Incendio,54,Patrullero,2618,CRÍTICO,1
2026-02-04,Independencia,Accidente de Tránsito,25,Patrullero,709,ALTO,1
2026-05-25,Comas,Emergencia Médica,35,Ambulancia,1757,BAJO,2
2026-03-28,Independencia,Rescate,35,Ambulancia,310,BAJO,2
2026-06-30,Puente Piedra,Accidente de Tránsito,30,Patrullero,814,CRÍTICO,1
2026-03-26,Carabayllo,Incendio,11,SAMU,4433,ALTO,1
2026-03-22,Carabayllo,Rescate,11,SAMU,3592,BAJO,3
2026-03-20,Puente Piedra,Incendio,38,Bomberos,1071,CRÍTICO,1
2026-06-22,Puente Piedra,Accidente de Tránsito,11,Bomberos,567,CRÍTICO,1
2026-02-11,Comas,Rescate,54,Patrullero,1152,BAJO,2
2026-05-15,Carabayllo,Emergencia Médica,42,Ambulancia,633,MEDIO,3
2026-01-16,Comas,Accidente de Tránsito,38,Bomberos,885,ALTO,1
2026-01-30,Comas,Incendio,23,Ambulancia,3400,ALTO,1
2026-01-26,Comas,Emergencia Médica,54,Bomberos,4259,BAJO,3
2026-07-02,Comas,Accidente de Tránsito,34,Patrullero,3680,ALTO,1
2026-02-02,Independencia,Rescate,47,SAMU,2495,BAJO,3
2026-02-15,Carabayllo,Rescate,43,Ambulancia,3137,ALTO,3
2026-04-20,Independencia,Rescate,5,Bomberos,1856,ALTO,2
2026-01-09,Los Olivos,Accidente de Tránsito,60,Bomberos,2227,ALTO,1
2026-04-23,Carabayllo,Rescate,53,Patrullero,2389,BAJO,2
2026-05-05,Los Olivos,Rescate,6,Ambulancia,769,MEDIO,2
2026-03-06,Independencia,Emergencia Médica,20,Bomberos,3298,ALTO,2
2026-02-18,Comas,Emergencia Médica,25,Patrullero,4330,BAJO,2
2026-03-10,Los Olivos,Emergencia Médica,49,Bomberos,3471,BAJO,2
2026-07-04,Comas,Accidente de Tránsito,9,Patrullero,1408,CRÍTICO,1
2026-01-12,Carabayllo,Rescate,17,Ambulancia,4160,BAJO,3
2026-03-10,Comas,Incendio,53,Patrullero,3951,ALTO,1
2026-06-24,Comas,Rescate,30,SAMU,4531,MEDIO,2
2026-05-02,Comas,Rescate,55,SAMU,4084,MEDIO,3
2026-03-16,Comas,Incendio,53,Ambulancia,1796,ALTO,1
2026-02-17,Comas,Incendio,22,SAMU,1497,CRÍTICO,1
2026-02-22,Comas,Rescate,26,Ambulancia,4616,ALTO,3
2026-04-12,Puente Piedra,Emergencia Médica,51,Bomberos,2289,ALTO,3
